campaign,source_series,canonical_series,tag_type,raw_name,suggested_canonical,suggested_ko,suggested_ja,suggested_en,aliases,parent_series,subgroup_or_affiliation,source_url,evidence,confidence,action,issue_type,notes
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765PRO,765PRO,765프로,765プロ,765PRO,"765PRO,765프로,765プロ,765プロダクション,765 Production",THE iDOLM@STER,,,765 Production 공식 명칭. 아이마스 원조 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER; idolmaster_765.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,346PRO,346PRO,346프로,346プロ,346PRO,"346PRO,346프로,346プロ,346プロダクション,346 Production",THE iDOLM@STER Cinderella Girls,,,346 Production 공식 명칭. 데레마스 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Cinderella Girls; idolmaster_cinderella_girls.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765 MILLIONSTARS,765 MILLIONSTARS,765 밀리언스타즈,765ミリオンスターズ,765 MILLIONSTARS,"765 MILLIONSTARS,765 밀리언스타즈,765ミリオンスターズ,MILLIONSTARS",THE iDOLM@STER Million Live!,,,밀리온 라이브 전체 유닛명. JA 공식 표기=765 MILLIONSTARS.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Million Live!; idolmaster_million_live.json groups에 반영. ja=765ミリオンスターズ(가나 변환).
IM_phase_D,THE iDOLM@STER,Idolmaster,group,315PRO,315PRO,315프로,315プロ,315PRO,"315PRO,315프로,315プロ,315プロダクション,315 Production",THE iDOLM@STER SideM,,,315 Production 공식 명칭. SideM 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER SideM; idolmaster_sidem.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,283PRO,283PRO,283프로,283プロ,283PRO,"283PRO,283프로,283プロ,283プロダクション,283 Production",THE iDOLM@STER Shiny Colors,,,283 Production 공식 명칭. 샤이니 컬러즈 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Shiny Colors; idolmaster_shiny_colors.json groups에 반영.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,group,Hatsuboshi Gakuen,Hatsuboshi Gakuen,하츠보시 학원,初星学園,Hatsuboshi Gakuen,"Hatsuboshi Gakuen,初星学園,하츠보시 학원,초성학원",Gakuen iDOLM@STER,,,初星学園 공식 명칭. 학마스 학원.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=Gakuen iDOLM@STER; idolmaster_gakuen.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765PRO ALLSTARS,765PRO ALLSTARS,765 올스타즈,765PRO ALLSTARS,765PRO ALLSTARS,"765PRO ALLSTARS,765 ALLSTARS,765 올스타즈",THE iDOLM@STER,765PRO,,765프로 전체 집합 유닛. KO 표기 불확실.,medium,candidate,new_group,lower_series=THE iDOLM@STER; KO 공식명 미확인. 후속 Phase에서 검토.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,New Generations,New Generations,뉴 제너레이션즈,ニュージェネレーションズ,New Generations,"New Generations,ニュージェネレーションズ,뉴 제너레이션즈,뉴제네",THE iDOLM@STER Cinderella Girls,346PRO,,시마무라 우즈키/시부야 린/혼다 미오 트리오.,high,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; 대표 유닛. KO 통용 표기 확인 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Triad Primus,Triad Primus,트라이아드 프리무스,トライアドプリムス,Triad Primus,"Triad Primus,トライアドプリムス,트라이아드 프리무스",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 쿨 속성 대표 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Candy Island,Candy Island,캔디 아일랜드,キャンディアイランド,Candy Island,"Candy Island,CANDY ISLAND,キャンディアイランド,캔디 아일랜드",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 큐트 속성 대표 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS,illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,"illumination STARS,イルミネーションスターズ,일루미네이션 스타즈",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 리더 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Million Live!; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,ALSTROEMERIA,ALSTROEMERIA,알스트로메리아,アルストロメリア,ALSTROEMERIA,"ALSTROEMERIA,アルストロメリア,알스트로메리아",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 대표 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS (SC),illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,"illumination STARS,イルミネーションスターズ",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛. 밀리마스와 이름 동일하므로 parent_series로 구분 필요.,medium,needs_review,new_group,lower_series=THE iDOLM@STER Shiny Colors; 동명 유닛 충돌 위험. parent_series 스코프 처리 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,L'Antica,L'Antica,란티카,アンティーカ,L'Antica,"L'Antica,アンティーカ,란티카,l'antica",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인. apostrophe 포함 alias 처리 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Straylight,Straylight,스트레이라이트,ストレイライト,Straylight,"Straylight,ストレイライト,스트레이라이트",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,noctchill,noctchill,녹트칠,ノクチル,noctchill,"noctchill,ノクチル,녹트칠",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,SHHis,SHHis,시즈,シーズ,SHHis,"SHHis,シーズ,시즈",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 불확실 (시즈/시스). needs_review 검토.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,天海春香,天海春香,아마미 하루카,天海春香,Haruka Amami,"天海春香,Haruka Amami,하루카,아마미 하루카",THE iDOLM@STER,765PRO,https://idolmaster-official.jp/,공식 캐릭터. 765PRO 메인.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. KO 아마미 하루카 통용. Phase D-2에서 applied 예정.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,如月千早,如月千早,키사라기 치하야,如月千早,Chihaya Kisaragi,"如月千早,Chihaya Kisaragi,치하야,키사라기 치하야",THE iDOLM@STER,765PRO,,공식 캐릭터. 보컬.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,星井美希,星井美希,호시이 미키,星井美希,Miki Hoshii,"星井美希,Miki Hoshii,미키,호시이 미키",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,高槻やよい,高槻やよい,타카츠키 야요이,高槻やよい,Yayoi Takatsuki,"高槻やよい,Yayoi Takatsuki,야요이,타카츠키 야요이",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. やよい는 히라가나 포함.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,水瀬伊織,水瀬伊織,미나세 이오리,水瀬伊織,Iori Minase,"水瀬伊織,Iori Minase,이오리,미나세 이오리",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,菊地真,菊地真,키쿠치 마코토,菊地真,Makoto Kikuchi,"菊地真,Makoto Kikuchi,마코토,키쿠치 마코토",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,萩原雪歩,萩原雪歩,하기와라 유키호,萩原雪歩,Yukiho Hagiwara,"萩原雪歩,Yukiho Hagiwara,유키호,하기와라 유키호",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双海亜美,双海亜美,후타미 아미,双海亜美,Ami Futami,"双海亜美,Ami Futami,아미,후타미 아미",THE iDOLM@STER,765PRO,,공식 캐릭터. 쌍둥이 중 언니.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. 마미(双海真美)와 쌍둥이.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双海真美,双海真美,후타미 마미,双海真美,Mami Futami,"双海真美,Mami Futami,마미,후타미 마미",THE iDOLM@STER,765PRO,,공식 캐릭터. 쌍둥이 중 동생.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,三浦あずさ,三浦あずさ,미우라 아즈사,三浦あずさ,Azusa Miura,"三浦あずさ,Azusa Miura,아즈사,미우라 아즈사",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. あずさ는 히라가나 포함.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,秋月律子,秋月律子,아키즈키 리츠코,秋月律子,Ritsuko Akizuki,"秋月律子,Ritsuko Akizuki,리츠코,아키즈키 리츠코",THE iDOLM@STER,765PRO,,공식 캐릭터. 프로듀서 겸 아이돌.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,四条貴音,四条貴音,시죠 타카네,四条貴音,Takane Shijou,"四条貴音,Takane Shijou,타카네,시죠 타카네",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,我那覇響,我那覇響,가나하 히비키,我那覇響,Hibiki Ganaha,"我那覇響,Hibiki Ganaha,히비키,가나하 히비키",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,島村卯月,島村卯月,시마무라 우즈키,島村卯月,Uzuki Shimamura,"島村卯月,Uzuki Shimamura,우즈키,시마무라 우즈키",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations 리더. 데레마스 메인.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,渋谷凛,渋谷凛,시부야 린,渋谷凛,Rin Shibuya,"渋谷凛,Rin Shibuya,린,시부야 린",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,本田未央,本田未央,혼다 미오,本田未央,Mio Honda,"本田未央,Mio Honda,미오,혼다 미오",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双葉杏,双葉杏,후타바 안즈,双葉杏,Anzu Futaba,"双葉杏,Anzu Futaba,안즈,후타바 안즈",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. 后타바/후타바 KO 표기 통일 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,神崎蘭子,神崎蘭子,칸자키 란코,神崎蘭子,Ranko Kanzaki,"神崎蘭子,Ranko Kanzaki,란코,칸자키 란코",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터. 고딕 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,城ヶ崎美嘉,城ヶ崎美嘉,죠가사키 미카,城ヶ崎美嘉,Mika Jougasaki,"城ヶ崎美嘉,Mika Jougasaki,미카,죠가사키 미카",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터. 자매.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,城ヶ崎莉嘉,城ヶ崎莉嘉,죠가사키 리카,城ヶ崎莉嘉,Rika Jougasaki,"城ヶ崎莉嘉,Rika Jougasaki,리카,죠가사키 리카",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 캐릭터. 자매 중 동생.,high,candidate,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,春日未来,春日未来,카스가 미라이,春日未来,Mirai Kasuga,"春日未来,Mirai Kasuga,미라이,카스가 미라이",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 메인 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,最上静香,最上静香,모가미 시즈카,最上静香,Shizuka Mogami,"最上静香,Shizuka Mogami,시즈카,모가미 시즈카",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 메인 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,伊吹翼,伊吹翼,이부키 츠바사,伊吹翼,Tsubasa Ibuki,"伊吹翼,Tsubasa Ibuki,츠바사,이부키 츠바사",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. 카시와기 츠바사(SideM)와 동음이의 주의.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,田中琴葉,田中琴葉,타나카 코토하,田中琴葉,Kotoha Tanaka,"田中琴葉,Kotoha Tanaka,코토하,타나카 코토하",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,所恵美,所恵美,토코로 메구미,所恵美,Megumi Tokoro,"所恵美,Megumi Tokoro,메구미,토코로 메구미",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,medium,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. KO 표기 확인 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,島原エレナ,島原エレナ,시마바라 엘레나,島原エレナ,Elena Shimabara,"島原エレナ,Elena Shimabara,엘레나,시마바라 엘레나",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,medium,candidate,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,天道輝,天道輝,텐도 테루,天道輝,Teru Tendo,"天道輝,Teru Tendo,테루,텐도 테루",THE iDOLM@STER SideM,315PRO,,SideM 메인 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,桜庭薫,桜庭薫,사쿠라바 카오루,桜庭薫,Kaoru Sakuraba,"桜庭薫,Kaoru Sakuraba,카오루,사쿠라바 카오루",THE iDOLM@STER SideM,315PRO,,SideM 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,柏木翼,柏木翼,카시와기 츠바사,柏木翼,Tsubasa Kashiwagi,"柏木翼,Tsubasa Kashiwagi,카시와기 츠바사",THE iDOLM@STER SideM,315PRO,,SideM 캐릭터.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. 이부키 츠바사(ML)와 동음이의 주의.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,天ヶ瀬冬馬,天ヶ瀬冬馬,아마가세 토우마,天ヶ瀬冬馬,Touma Amagase,"天ヶ瀬冬馬,Touma Amagase,토우마,아마가세 토우마",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,伊集院北斗,伊集院北斗,이쥬인 호쿠토,伊集院北斗,Hokuto Ijuin,"伊集院北斗,Hokuto Ijuin,호쿠토,이쥬인 호쿠토",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,御手洗翔太,御手洗翔太,미타라이 쇼타,御手洗翔太,Shouta Mitarai,"御手洗翔太,Shouta Mitarai,쇼타,미타라이 쇼타",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER SideM; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,櫻木真乃,櫻木真乃,사쿠라기 마노,櫻木真乃,Mano Sakuragi,"櫻木真乃,Mano Sakuragi,마노,사쿠라기 마노",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,風野灯織,風野灯織,카자노 히오리,風野灯織,Hiori Kazano,"風野灯織,Hiori Kazano,히오리,카자노 히오리",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,八宮めぐる,八宮めぐる,하치미야 메구루,八宮めぐる,Meguru Hachimiya,"八宮めぐる,Meguru Hachimiya,메구루,하치미야 메구루",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버. めぐる는 히라가나.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,月岡恋鐘,月岡恋鐘,츠키오카 코가네,月岡恋鐘,Kogane Tsukioka,"月岡恋鐘,Kogane Tsukioka,코가네,츠키오카 코가네",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,田中摩美々,田中摩美々,타나카 마미미,田中摩美々,Mamimi Tanaka,"田中摩美々,Mamimi Tanaka,마미미,타나카 마미미",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,白瀬咲耶,白瀬咲耶,시라세 사쿠야,白瀬咲耶,Sakuya Shirase,"白瀬咲耶,Sakuya Shirase,사쿠야,시라세 사쿠야",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,candidate,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,花海咲季,花海咲季,하나미 사키,花海咲季,Saki Hanami,"花海咲季,Saki Hanami,사키,하나미 사키",Gakuen iDOLM@STER,初星学園,,학마스 메인 캐릭터.,high,candidate,new_character,lower_series=Gakuen iDOLM@STER; JA canonical.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,月村手毬,月村手毬,츠키무라 테마리,月村手毬,Temari Tsukimura,"月村手毬,Temari Tsukimura,테마리,츠키무라 테마리",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터.,high,candidate,new_character,lower_series=Gakuen iDOLM@STER; JA canonical.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,藤田ことね,藤田ことね,후지타 코토네,藤田ことね,Kotone Fujita,"藤田ことね,Kotone Fujita,코토네,후지타 코토네",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터. ことね는 히라가나.,high,candidate,new_character,lower_series=Gakuen iDOLM@STER; JA canonical.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,有村麻央,有村麻央,아리무라 마오,有村麻央,Mao Arimura,"有村麻央,Mao Arimura,마오,아리무라 마오",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터.,high,candidate,new_character,lower_series=Gakuen iDOLM@STER; JA canonical.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,葛城リーリヤ,葛城リーリヤ,카츠라기 릴리야,葛城リーリヤ,Lilja Katsuragi,"葛城リーリヤ,Lilja Katsuragi,릴리야,카츠라기 릴리야",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터. 핀란드계.,high,candidate,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. EN 표기 Lilja 확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS (collision),illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,illumination STARS,THE iDOLM@STER Million Live!,,,밀리마스/샤니마스 동명 유닛. parent_series 스코프 처리 필요.,medium,needs_review,collision_risk,lower_series=THE iDOLM@STER Million Live!; 동명 유닛 충돌. 스코프 분리 설계 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,柏木翼(collision),柏木翼,카시와기 츠바사,柏木翼,Tsubasa Kashiwagi,"柏木翼,카시와기 츠바사",THE iDOLM@STER SideM,315PRO,,이부키 츠바사(ML)와 KO 이름 동일 가능성. parent_series 스코프로 해소.,medium,needs_review,collision_risk,lower_series=THE iDOLM@STER SideM; KO 표기 충돌 위험. parent_series 필수.
idolmaster_policy_normalization,Idolmaster,Idolmaster,series,Idolmaster,Idolmaster,아이돌 마스터,アイドルマスター,THE iDOLM@STER,"Idolmaster,THE iDOLM@STER,THE IDOLMASTER,アイドルマスター,아이돌 마스터,Cinderella Girls,Shiny Colors,SideM,Million Live!,Gakuen iDOLM@STER",,,https://namu.wiki/w/아이돌마스터 시리즈,대표 IP canonical. 6개 하위 브랜드 series를 단일 Idolmaster로 정규화.,high,applied,series,idolmaster.json 신규 생성. 모든 하위 브랜드 alias 포함. Option B 정책 적용.
